log_annual_credit,log_annual_debit,net_savings_ratio,monthly_burn_rate,salary_inflow_ratio,monthly_credit_cv,salary_regularity_score,bonus_lump_sum_ratio,investment_ratio,fixed_obligation_ratio,discretionary_ratio,tax_shield_ratio,upi_velocity_index,micro_spend_density,log_avg_ticket_size,capital_gains_flux,user_id,true_annual_income,tax_slab_class,behavior_cluster
13.3917,13.159,0.2076,0.7924,0.9006,0.032,1.0,0.1391,0.1929,0.405,0.2792,0.0672,0.6779,0.1007,7.7086,0.025,4428,660000.0,1,1
13.9122,13.8497,0.0606,0.9394,0.9151,0.0869,1.0,0.0516,0.0619,0.4238,0.4894,0.0496,0.8634,0.2036,8.2374,0.0,4429,1080000.0,2,2
13.3555,12.3637,0.6291,0.3709,0.9148,0.0451,1.0,0.1315,0.3927,0.3392,0.1119,0.1384,0.5039,0.0329,7.2488,0.148,4430,630000.0,1,0
14.3959,14.2141,0.1662,0.8338,0.7895,0.2204,0.92,0.0136,0.0641,0.345,0.4842,0.0408,0.9011,0.1334,9.0434,0.0,4431,1800000.0,4,2
13.724,13.3696,0.2984,0.7016,0.5619,0.2471,1.0,0.0,0.1011,0.185,0.3504,0.0154,0.941,0.1957,7.6978,0.0,4432,900000.0,2,3
12.5899,11.8451,0.5252,0.4748,0.8049,0.1277,1.0,0.0514,0.4265,0.3119,0.1023,0.161,0.6962,0.0489,6.6671,0.0495,4433,296400.0,0,0
13.2969,13.1431,0.1426,0.8574,0.9167,0.1825,0.83,0.0262,0.0943,0.3303,0.5065,0.0291,0.9443,0.2202,7.8788,0.0,4434,600000.0,1,2
12.2671,12.0282,0.2125,0.7875,0.9047,0.0907,1.0,0.1075,0.1463,0.4196,0.3136,0.0715,0.6455,0.0686,6.9775,0.0382,4435,216000.0,0,1
13.3145,12.863,0.3634,0.6366,0.8562,0.0703,1.0,0.1786,0.2764,0.3084,0.1372,0.1792,0.5258,0.0697,7.4221,0.0924,4436,600000.0,1,0
13.1646,12.4616,0.5049,0.4951,0.8271,0.148,1.0,0.1733,0.3614,0.2081,0.1624,0.1468,0.6745,0.0796,7.0912,0.0668,4437,520000.0,1,0
12.2183,11.8085,0.3362,0.6638,0.8587,0.2104,1.0,0.0,0.0929,0.327,0.4284,0.0034,0.9074,0.3346,6.4281,0.0,4438,200000.0,0,3
13.7679,13.4557,0.2682,0.7318,0.8128,0.3372,0.75,0.0,0.1029,0.1575,0.3708,0.0232,0.9192,0.2295,7.8304,0.0,4439,928800.0,2,3
13.6961,13.1931,0.3953,0.6047,0.9107,0.0609,1.0,0.1474,0.2055,0.378,0.2102,0.0685,0.7091,0.075,8.1352,0.0497,4440,900000.0,2,1
14.5195,14.1636,0.2995,0.7005,0.5166,0.2313,0.75,0.0,0.0671,0.1533,0.4156,0.0302,0.9743,0.1932,9.0057,0.0,4441,2000000.0,4,3
12.587,12.3778,0.1888,0.8112,0.6265,0.2399,0.92,0.0,0.1194,0.3257,0.3594,0.0323,0.9231,0.1647,7.0254,0.0,4442,280800.0,0,3
13.0575,12.92,0.1285,0.8715,0.7221,0.1567,0.83,0.03,0.0036,0.4221,0.5365,0.0398,0.8553,0.1041,7.1528,0.0,4443,452400.0,0,2
13.2475,12.9926,0.225,0.775,0.9458,0.0212,1.0,0.0565,0.1271,0.4165,0.3065,0.0541,0.7578,0.1066,7.6224,0.0321,4444,540000.0,1,1
13.4773,13.1087,0.3083,0.6917,0.9188,0.0672,1.0,0.1194,0.2363,0.3376,0.2498,0.1105,0.7435,0.0916,7.5511,0.0294,4445,720000.0,1,1
13.9084,13.098,0.5553,0.4447,0.818,0.1104,1.0,0.0657,0.4077,0.2144,0.1882,0.1347,0.4704,0.0523,8.0122,0.0565,4446,1100000.0,2,0
12.5088,12.0438,0.3719,0.6281,0.88,0.0995,1.0,0.1148,0.2383,0.3803,0.2736,0.0865,0.7863,0.0591,6.7986,0.0136,4447,270000.0,0,1
14.5975,14.4171,0.165,0.835,0.7052,0.1205,0.83,0.0676,0.0124,0.3289,0.5857,0.0102,0.7702,0.1456,9.0339,0.0,4448,2210000.0,5,2
13.0028,12.5164,0.3852,0.6148,0.9423,0.0988,1.0,0.1192,0.2175,0.3418,0.3421,0.1148,0.6468,0.0985,7.147,0.0076,4449,424800.0,0,1
12.4762,12.3791,0.0925,0.9075,0.7503,0.1014,0.83,0.0641,0.0727,0.3217,0.4128,0.0104,0.9242,0.1591,6.7439,0.0,4450,259200.0,0,2
13.5161,13.0119,0.396,0.604,0.8705,0.0317,1.0,0.1463,0.2177,0.3538,0.2215,0.1056,0.8298,0.0848,7.6541,0.0147,4451,720000.0,1,1
12.188,11.7389,0.3618,0.6382,0.9645,0.0997,1.0,0.0621,0.185,0.3625,0.252,0.088,0.8173,0.0762,6.4784,0.004,4452,200000.0,0,1
12.792,12.5102,0.2456,0.7544,0.9261,0.0459,1.0,0.1441,0.1864,0.4275,0.2131,0.0595,0.8481,0.0762,7.1799,0.0456,4453,360000.0,0,1
13.9539,13.5867,0.3073,0.6927,0.9657,0.0293,1.0,0.0761,0.1292,0.3592,0.2166,0.092,0.6167,0.0725,8.3134,0.0152,4454,1154400.0,2,1
12.9218,12.5649,0.3001,0.6999,0.8534,0.4265,0.92,0.0,0.0215,0.1723,0.3085,0.0258,0.9091,0.179,7.1028,0.0,4455,400000.0,0,3
14.6464,14.3121,0.2842,0.7158,0.8921,0.0244,1.0,0.0783,0.1574,0.4354,0.2009,0.0724,0.6201,0.0538,9.0861,0.0252,4456,2210000.0,5,1
12.221,12.2027,0.0181,0.9819,0.87,0.1405,0.92,0.0887,0.0746,0.4113,0.4939,0.0086,0.9313,0.1269,6.8625,0.0,4457,200000.0,0,2
12.3064,12.2063,0.0953,0.9047,0.8456,0.2043,0.92,0.0349,0.029,0.4349,0.4941,0.0218,0.9384,0.1149,6.4107,0.0,4458,216000.0,0,2
13.3628,12.8431,0.4053,0.5947,0.8802,0.098,1.0,0.1648,0.326,0.2898,0.1761,0.097,0.688,0.053,7.6083,0.0955,4459,630000.0,1,0
14.9882,14.7174,0.2372,0.7628,0.9231,0.0738,1.0,0.1257,0.1717,0.3769,0.2786,0.0672,0.717,0.0761,8.9373,0.0401,4460,3200000.0,6,1
12.2173,11.2964,0.6018,0.3982,0.864,0.1342,1.0,0.1276,0.4011,0.3026,0.1257,0.1508,0.4599,0.0331,6.3583,0.1449,4461,200000.0,0,0
13.5055,13.4601,0.0443,0.9557,0.7577,0.0918,0.92,0.0257,0.0495,0.3444,0.3586,0.0418,0.8317,0.2114,7.7714,0.0,4462,700000.0,1,2
13.4123,12.4819,0.6056,0.3944,0.8381,0.1317,1.0,0.0937,0.3575,0.316,0.1718,0.1343,0.6652,0.0783,7.2058,0.0357,4463,650000.0,1,0
12.2254,12.262,-0.0373,1.0373,0.7595,0.2133,1.0,0.0499,0.0082,0.325,0.3599,0.0489,0.8912,0.1987,6.3787,0.0,4464,200000.0,0,2
13.1008,13.0267,0.0714,0.9286,0.8174,0.1477,0.83,0.0092,0.0407,0.468,0.5565,0.0412,0.7936,0.1087,7.2811,0.0,4465,480000.0,1,2
12.6175,12.4939,0.1163,0.8837,0.6918,0.4258,1.0,0.0,0.1179,0.2907,0.3887,0.0009,0.9035,0.1659,6.8539,0.0,4466,296400.0,0,3
12.6,12.3691,0.2061,0.7939,0.5608,0.2157,0.58,0.0,0.047,0.3441,0.2569,0.0224,0.9249,0.1943,6.5742,0.0,4467,300000.0,0,3
13.3529,13.3497,0.0032,0.9968,0.8194,0.1074,0.83,0.0728,0.0598,0.495,0.5621,0.0227,0.7734,0.1742,7.859,0.0,4468,600000.0,1,2
13.7579,13.6117,0.136,0.864,0.7011,0.0877,0.92,0.0032,0.0542,0.3465,0.4797,0.0324,0.9189,0.1781,8.1609,0.0,4469,900000.0,2,2
12.9905,12.7449,0.2177,0.7823,0.8234,0.3244,0.92,0.0,0.056,0.2365,0.3951,0.028,0.9516,0.2243,7.414,0.0,4470,420000.0,0,3
13.0529,12.5864,0.3728,0.6272,0.9033,0.0987,1.0,0.0602,0.2005,0.3051,0.2295,0.1113,0.7324,0.0566,7.1417,0.0297,4471,450000.0,0,1
13.5298,13.2825,0.2191,0.7809,0.5744,0.398,0.75,0.0,0.0731,0.3334,0.3365,0.0237,0.8688,0.27,7.6409,0.0,4472,720000.0,1,3
12.2315,11.8712,0.3026,0.6974,0.9169,0.0747,1.0,0.1363,0.1205,0.389,0.2046,0.1152,0.8134,0.0588,6.5334,0.027,4473,201600.0,0,1
12.6324,12.3977,0.2091,0.7909,0.9797,0.0555,1.0,0.1315,0.174,0.3841,0.318,0.0824,0.7627,0.0414,6.6254,0.0119,4474,300000.0,0,1
13.8422,13.8532,-0.011,1.011,0.9389,0.106,1.0,0.0482,0.0018,0.4557,0.5448,0.0098,0.9158,0.2236,8.2157,0.0,4475,1000000.0,2,2
14.0872,13.7677,0.2735,0.7265,0.8561,0.0271,1.0,0.0914,0.1631,0.3456,0.3156,0.0978,0.7616,0.062,8.4259,0.0046,4476,1260000.0,2,1
12.3878,12.4148,-0.0273,1.0273,0.9266,0.2224,0.92,0.049,0.0205,0.354,0.3736,0.0334,0.8436,0.2006,7.1977,0.0,4477,234000.0,0,2
14.2003,13.77,0.3497,0.6503,0.8941,0.0676,1.0,0.1137,0.1973,0.3989,0.2799,0.0811,0.6671,0.0685,8.272,0.0315,4478,1440000.0,3,1
12.9233,12.5713,0.2967,0.7033,0.9138,0.0325,1.0,0.1207,0.1962,0.3633,0.2025,0.0961,0.8431,0.1154,7.3129,0.0079,4479,403200.0,0,1
15.1366,15.1577,-0.0213,1.0213,0.9141,0.155,0.83,0.0025,0.0846,0.3077,0.483,0.0242,0.9291,0.2329,9.5114,0.0,4480,3600000.0,6,2
12.65,12.6256,0.0241,0.9759,0.7021,0.1855,0.92,0.0855,0.0371,0.3471,0.3843,0.0314,0.8258,0.1136,7.4672,0.0,4481,300000.0,0,2
13.6265,13.6027,0.0235,0.9765,0.9381,0.0956,1.0,0.0727,0.0561,0.383,0.4663,0.0423,0.9339,0.1852,7.8875,0.0,4482,792000.0,1,2
13.503,13.0677,0.3529,0.6471,0.8985,0.0512,1.0,0.1461,0.1422,0.4213,0.3368,0.112,0.8095,0.0954,7.8986,0.0263,4483,720000.0,1,1
14.7342,14.702,0.0317,0.9683,0.9358,0.1185,1.0,0.0379,0.0971,0.3292,0.4679,0.0163,0.8456,0.1231,9.0318,0.0,4484,2430000.0,5,2
13.5368,13.0689,0.3736,0.6264,0.8615,0.0453,1.0,0.1561,0.3555,0.235,0.1874,0.0975,0.6436,0.0279,7.6667,0.114,4485,764400.0,1,0
13.7768,13.5333,0.2161,0.7839,0.9483,0.0639,1.0,0.0786,0.2267,0.4293,0.2189,0.0925,0.7257,0.0654,7.815,0.0345,4486,950400.0,2,1
12.9283,12.4775,0.3629,0.6371,0.9526,0.0513,1.0,0.0745,0.3183,0.3178,0.1667,0.1259,0.5616,0.0588,7.5128,0.1403,4487,400000.0,0,0
12.6263,12.3218,0.2625,0.7375,0.8653,0.0987,1.0,0.107,0.1926,0.3491,0.2165,0.0586,0.6589,0.0824,6.7171,0.0214,4488,300000.0,0,1
14.3316,13.9511,0.3165,0.6835,0.8494,0.2258,1.0,0.0,0.0564,0.329,0.3841,0.0175,0.9065,0.2625,8.8655,0.0,4489,1663200.0,3,3
12.2498,11.8943,0.2992,0.7008,0.6621,0.1578,0.58,0.0,0.0325,0.3356,0.3517,0.0254,0.9554,0.308,6.8319,0.0,4490,200000.0,0,3
13.325,12.3773,0.6124,0.3876,0.8391,0.1228,1.0,0.129,0.39,0.2673,0.1277,0.1275,0.5265,0.0524,7.1544,0.1085,4491,592800.0,1,0
14.5088,13.5588,0.6133,0.3867,0.8382,0.0462,1.0,0.1777,0.3333,0.2743,0.1388,0.0947,0.5223,0.0302,8.4142,0.0724,4492,1950000.0,4,0
13.3354,13.3466,-0.0113,1.0113,0.9308,0.182,1.0,0.0814,0.0488,0.338,0.576,0.0295,0.8448,0.2137,7.5633,0.0,4493,626400.0,1,2
12.4115,12.1023,0.266,0.734,0.5954,0.2597,0.75,0.0,0.1112,0.2174,0.2835,0.0219,0.9648,0.3492,6.3841,0.0,4494,249600.0,0,3
13.2468,12.3625,0.587,0.413,0.8924,0.1057,1.0,0.0822,0.3373,0.2653,0.1564,0.1214,0.5293,0.0784,7.4437,0.0717,4495,540000.0,1,0
12.9893,12.9607,0.0281,0.9719,0.9355,0.1225,0.83,0.0665,0.0778,0.4526,0.5719,0.0306,0.8998,0.1268,7.5622,0.0,4496,417600.0,0,2
13.5397,13.276,0.2318,0.7682,0.9335,0.0913,1.0,0.1054,0.2319,0.4349,0.3285,0.0887,0.7016,0.045,8.0851,0.0235,4497,745200.0,1,1
12.6196,12.5426,0.0741,0.9259,0.735,0.2158,0.92,0.0305,0.0532,0.4089,0.509,0.0008,0.7802,0.1694,6.9369,0.0,4498,300000.0,0,2
14.1552,13.8392,0.2709,0.7291,0.9442,0.0477,1.0,0.0774,0.2117,0.4394,0.206,0.0446,0.6508,0.1164,8.2061,0.0007,4499,1400000.0,3,1
12.7932,12.3235,0.3748,0.6252,0.9317,0.0755,1.0,0.0827,0.2399,0.3615,0.3464,0.098,0.69,0.074,7.1694,0.0293,4500,348000.0,0,1
13.1908,13.1574,0.0329,0.9671,0.885,0.1083,0.92,0.0383,0.0984,0.393,0.4388,0.0499,0.9005,0.227,7.9271,0.0,4501,540000.0,1,2
12.8041,12.1511,0.4796,0.5204,0.8005,0.0332,1.0,0.1576,0.3865,0.2979,0.184,0.1387,0.5741,0.078,7.2184,0.0453,4502,360000.0,0,0
13.3217,12.5259,0.5488,0.4512,0.9063,0.1384,1.0,0.1234,0.4251,0.2548,0.1753,0.1497,0.5964,0.0455,7.3267,0.1299,4503,600000.0,1,0
12.9189,12.4688,0.3624,0.6376,0.9718,0.0301,1.0,0.13,0.2237,0.3009,0.2287,0.1156,0.759,0.0747,6.8363,0.0004,4504,390000.0,0,1
12.583,12.084,0.3928,0.6072,0.9258,0.056,1.0,0.133,0.1471,0.3966,0.2398,0.0839,0.7247,0.1104,6.8776,0.0044,4505,288000.0,0,1
12.8921,12.3661,0.409,0.591,0.8981,0.0707,1.0,0.114,0.3281,0.3049,0.1458,0.1284,0.4229,0.0507,7.441,0.0834,4506,400000.0,0,0
13.2205,13.0282,0.1749,0.8251,0.8964,0.2273,0.83,0.0374,0.058,0.398,0.3966,0.019,0.8727,0.1067,7.9626,0.0,4507,561600.0,1,2
13.7536,13.6162,0.1284,0.8716,0.7726,0.2819,0.75,0.0,0.0254,0.3334,0.3751,0.0064,0.9757,0.2945,7.8848,0.0,4508,900000.0,2,3
13.2367,13.1874,0.0481,0.9519,0.9274,0.1163,0.92,0.0816,0.0875,0.3134,0.3638,0.0324,0.947,0.1741,7.296,0.0,4509,540000.0,1,2
12.4241,12.0151,0.3356,0.6644,0.7051,0.3686,0.92,0.0,0.1071,0.1604,0.3339,0.0368,0.9093,0.2844,6.4036,0.0,4510,240000.0,0,3
14.0621,13.5683,0.3897,0.6103,0.8802,0.0775,1.0,0.0863,0.1485,0.4357,0.2285,0.1116,0.8042,0.0712,8.1192,0.0057,4511,1300000.0,3,1
13.5039,13.4411,0.0609,0.9391,0.7521,0.2216,1.0,0.0151,0.056,0.489,0.3696,0.0465,0.8321,0.2121,7.6658,0.0,4512,720000.0,1,2
13.9571,13.8988,0.0566,0.9434,0.7812,0.0875,0.83,0.0809,0.0734,0.3697,0.3941,0.0017,0.8493,0.1782,8.478,0.0,4513,1100000.0,2,2
15.3021,14.5901,0.5094,0.4906,0.8383,0.0986,1.0,0.0909,0.3064,0.2301,0.1788,0.1722,0.5588,0.0585,9.5722,0.0964,4514,4300000.0,6,0
13.5115,13.532,-0.0207,1.0207,0.7145,0.1924,1.0,0.0781,0.0834,0.3243,0.4326,0.0144,0.7621,0.1643,7.9348,0.0,4515,720000.0,1,2
12.5475,12.4628,0.0812,0.9188,0.82,0.1405,1.0,0.0882,0.066,0.3596,0.4955,0.0025,0.797,0.2227,6.9688,0.0,4516,270000.0,0,2
13.8502,13.4462,0.3324,0.6676,0.9704,0.0745,1.0,0.0798,0.1576,0.3791,0.2839,0.104,0.6675,0.0771,8.3869,0.0281,4517,990000.0,2,1
12.2609,12.1718,0.0853,0.9147,0.8149,0.2321,0.92,0.0444,0.0961,0.4257,0.5901,0.019,0.9187,0.2372,6.4,0.0,4518,208800.0,0,2
13.0625,12.6639,0.3287,0.6713,0.9339,0.0807,1.0,0.0602,0.1585,0.4008,0.2854,0.0978,0.8491,0.0774,7.1992,0.0299,4519,450000.0,0,1
13.7645,12.8203,0.611,0.389,0.8766,0.0758,1.0,0.1194,0.3143,0.3383,0.1267,0.1541,0.4178,0.0624,7.7104,0.0428,4520,960000.0,2,0
14.9709,13.9866,0.6263,0.3737,0.8449,0.0641,1.0,0.1633,0.2901,0.2149,0.1051,0.1629,0.4679,0.0704,8.8946,0.1473,4521,3060000.0,6,0
12.6255,12.3869,0.2123,0.7877,0.9308,0.0844,1.0,0.0632,0.2093,0.3503,0.2733,0.1026,0.7048,0.063,7.2902,0.0117,4522,309600.0,0,1
13.0699,12.8285,0.2145,0.7855,0.939,0.0566,1.0,0.063,0.1737,0.3715,0.3494,0.0601,0.7921,0.0599,7.7715,0.034,4523,483600.0,1,1
13.2028,12.9046,0.2579,0.7421,0.902,0.0386,1.0,0.1028,0.1789,0.3209,0.2718,0.0935,0.7369,0.0423,7.5678,0.017,4524,540000.0,1,1
12.4506,12.4335,0.0169,0.9831,0.943,0.2056,1.0,0.0395,0.0523,0.418,0.5591,0.0062,0.9467,0.114,6.7086,0.0,4525,252000.0,0,2
13.4216,13.4597,-0.0389,1.0389,0.7252,0.1284,0.83,0.0604,0.0815,0.4782,0.4692,0.0445,0.8729,0.131,8.2546,0.0,4526,648000.0,1,2
12.824,12.3399,0.3837,0.6163,0.9184,0.0489,1.0,0.1281,0.2445,0.3202,0.315,0.0551,0.661,0.0941,7.3738,0.0428,4527,360000.0,0,1
12.1897,11.5021,0.4972,0.5028,0.8207,0.0358,1.0,0.1489,0.3328,0.2016,0.198,0.0904,0.4601,0.0306,6.0568,0.0652,4528,200000.0,0,0
13.1689,12.6956,0.3771,0.6229,0.8578,0.0361,1.0,0.1062,0.1518,0.4104,0.2838,0.0609,0.7625,0.0856,7.7787,0.0035,4529,520000.0,1,1
12.2296,11.9751,0.2247,0.7753,0.5331,0.1934,0.58,0.0,0.044,0.2315,0.3081,0.0173,0.9512,0.2455,6.5911,0.0,4530,200000.0,0,3
14.2888,13.3471,0.61,0.39,0.8935,0.059,1.0,0.0538,0.4431,0.3245,0.1154,0.1655,0.4279,0.0367,8.0924,0.0379,4531,1530000.0,3,0
12.6131,12.5495,0.0616,0.9384,0.7597,0.1221,1.0,0.0903,0.0742,0.4926,0.561,0.0447,0.7777,0.2198,6.7239,0.0,4532,300000.0,0,2
14.0893,13.578,0.4003,0.5997,0.8517,0.0771,1.0,0.1569,0.3255,0.2996,0.1413,0.1511,0.6195,0.0271,8.2959,0.1223,4533,1300000.0,3,0
14.3006,14.1113,0.1725,0.8275,0.7877,0.4285,0.92,0.0,0.0202,0.287,0.3801,0.0393,0.9092,0.1723,8.3259,0.0,4534,1560000.0,3,3
12.5319,11.931,0.4517,0.5483,0.9483,0.0456,1.0,0.1068,0.3932,0.2483,0.1142,0.1205,0.5663,0.0279,6.8389,0.0264,4535,270000.0,0,0
13.3673,12.9724,0.3263,0.6737,0.9034,0.0934,1.0,0.1351,0.1425,0.447,0.3006,0.0695,0.8238,0.116,7.4807,0.0227,4536,630000.0,1,1
13.7222,13.4078,0.2698,0.7302,0.9516,0.0786,1.0,0.0786,0.1441,0.375,0.2512,0.0431,0.7547,0.1073,8.3462,0.0102,4537,900000.0,2,1
12.5104,12.2626,0.2195,0.7805,0.6733,0.3421,1.0,0.0,0.0525,0.2073,0.3396,0.0193,0.9604,0.2644,6.5169,0.0,4538,270000.0,0,3
13.1794,12.9519,0.2035,0.7965,0.9349,0.0292,1.0,0.139,0.2075,0.4045,0.286,0.0408,0.6195,0.0957,7.5481,0.035,4539,540000.0,1,1
13.1072,12.4514,0.4809,0.5191,0.9076,0.0306,1.0,0.0689,0.3537,0.2204,0.1891,0.11,0.4845,0.0224,6.9907,0.0608,4540,500000.0,1,0
14.0096,13.6628,0.293,0.707,0.985,0.063,1.0,0.1028,0.1911,0.4491,0.2893,0.0575,0.6052,0.0859,8.2068,0.0035,4541,1170000.0,2,1
13.9615,13.523,0.355,0.645,0.9806,0.07,1.0,0.1018,0.1406,0.3914,0.2573,0.1112,0.6152,0.0773,8.2117,0.0008,4542,1140000.0,2,1
12.22,11.7659,0.365,0.635,0.9075,0.0981,1.0,0.0713,0.1668,0.3029,0.207,0.1036,0.8076,0.0413,6.399,0.0435,4543,200000.0,0,1
13.3069,12.8501,0.3667,0.6333,0.9001,0.061,1.0,0.1114,0.2533,0.3415,0.1798,0.0919,0.6283,0.0689,7.9031,0.086,4544,600000.0,1,0
13.5534,13.165,0.3219,0.6781,0.885,0.0279,1.0,0.1188,0.1345,0.3837,0.237,0.0565,0.6174,0.0917,7.8893,0.047,4545,768000.0,1,1
13.8414,13.4937,0.2937,0.7063,0.8623,0.0462,1.0,0.109,0.1849,0.4397,0.2804,0.1025,0.7529,0.0942,8.0381,0.0443,4546,1026000.0,2,1
13.752,13.7581,-0.0061,1.0061,0.8932,0.0854,1.0,0.0253,0.0661,0.3401,0.4295,0.0071,0.918,0.1217,8.2599,0.0,4547,900000.0,2,2
14.6459,14.2621,0.3187,0.6813,0.9882,0.0882,1.0,0.1225,0.2411,0.427,0.3315,0.0689,0.6844,0.1117,9.2822,0.0378,4548,2340000.0,5,1
13.7298,13.6369,0.0887,0.9113,0.9388,0.0819,0.83,0.0482,0.0696,0.4857,0.3962,0.0251,0.8147,0.2435,7.8946,0.0,4549,900000.0,2,2
15.2385,14.6565,0.4412,0.5588,0.9225,0.1336,1.0,0.1647,0.2574,0.2427,0.1415,0.1152,0.4666,0.0468,9.7622,0.0692,4550,4140000.0,6,0
13.5498,13.1794,0.3096,0.6904,0.9765,0.0901,1.0,0.129,0.1881,0.3898,0.2842,0.0945,0.7238,0.1077,7.654,0.0432,4551,780000.0,1,1
13.496,13.2258,0.2368,0.7632,0.8515,0.0215,1.0,0.127,0.1256,0.4202,0.2291,0.0616,0.6576,0.1098,8.0123,0.039,4552,700000.0,1,1
12.7369,12.5462,0.1737,0.8263,0.7274,0.423,0.75,0.0,0.073,0.1749,0.3977,0.0149,0.941,0.2135,7.387,0.0,4553,338400.0,0,3
12.5822,12.0803,0.3946,0.6054,0.823,0.0757,1.0,0.1128,0.2837,0.2888,0.1498,0.1186,0.5134,0.0572,7.0585,0.0705,4554,291600.0,0,0
14.1691,13.9031,0.2336,0.7664,0.9155,0.0985,1.0,0.0788,0.2431,0.3591,0.2496,0.0553,0.7227,0.0762,8.8367,0.0004,4555,1430000.0,3,1
13.7346,13.3754,0.3017,0.6983,0.9772,0.029,1.0,0.089,0.1595,0.407,0.3444,0.099,0.6302,0.0524,8.1447,0.0351,4556,910000.0,2,1
13.8676,13.8672,0.0005,0.9995,0.9226,0.1154,1.0,0.0148,0.0562,0.4511,0.5574,0.0359,0.7851,0.1546,8.4581,0.0,4557,1068000.0,2,2
13.1614,12.892,0.2362,0.7638,0.94,0.0226,1.0,0.0812,0.1413,0.3959,0.2174,0.1048,0.7926,0.0808,7.4193,0.0248,4558,520000.0,1,1
14.217,13.3715,0.5707,0.4293,0.8474,0.0354,1.0,0.1156,0.3705,0.2443,0.179,0.0929,0.6578,0.0697,8.1447,0.0786,4559,1430000.0,3,0
12.9357,12.831,0.0994,0.9006,0.7662,0.1389,1.0,0.0865,0.0831,0.4348,0.4795,0.0423,0.9404,0.1458,6.9888,0.0,4560,400000.0,0,2
13.9568,13.6608,0.2562,0.7438,0.9725,0.0937,1.0,0.0729,0.1833,0.3556,0.2058,0.0888,0.7294,0.1013,8.0375,0.0356,4561,1170000.0,2,1
12.2209,11.769,0.3636,0.6364,0.9709,0.0369,1.0,0.1441,0.2038,0.4271,0.3128,0.12,0.8403,0.0672,6.1745,0.0304,4562,204000.0,0,1
14.4639,14.2822,0.1662,0.8338,0.5841,0.2769,1.0,0.0,0.0607,0.3021,0.2736,0.0355,0.8805,0.3276,9.2047,0.0,4563,1950000.0,4,3
13.747,13.3603,0.3207,0.6793,0.6468,0.1873,1.0,0.0,0.0816,0.275,0.3451,0.006,0.9517,0.3346,7.8088,0.0,4564,900000.0,2,3
14.7327,13.9631,0.5368,0.4632,0.9181,0.0865,1.0,0.0706,0.3437,0.2978,0.1214,0.1693,0.5372,0.0693,9.1668,0.06,4565,2520000.0,6,0
13.2287,12.8146,0.3391,0.6609,0.8867,0.0486,1.0,0.0909,0.2448,0.3438,0.2473,0.1066,0.8211,0.0814,7.712,0.015,4566,540000.0,1,1
12.1978,11.8344,0.3047,0.6953,0.5657,0.3015,0.75,0.0,0.0939,0.2572,0.2998,0.0035,0.974,0.257,6.6271,0.0,4567,200000.0,0,3
14.2432,14.0083,0.2093,0.7907,0.5708,0.2911,0.75,0.0,0.0589,0.2028,0.4374,0.0334,0.9592,0.3313,8.2807,0.0,4568,1560000.0,3,3
12.4678,12.1389,0.2803,0.7197,0.9042,0.0944,1.0,0.122,0.2407,0.4351,0.2079,0.0502,0.8111,0.0438,6.5514,0.0256,4569,260000.0,0,1
13.5746,13.3062,0.2354,0.7646,0.9161,0.0304,1.0,0.1198,0.125,0.3463,0.2268,0.0921,0.829,0.0694,8.131,0.0141,4570,780000.0,1,1
14.2573,13.9297,0.2794,0.7206,0.974,0.0764,1.0,0.0729,0.2167,0.4189,0.2095,0.0701,0.7046,0.0546,8.5891,0.0048,4571,1560000.0,3,1
12.2074,11.4766,0.5185,0.4815,0.9768,0.0849,1.0,0.1453,0.2899,0.2738,0.1332,0.0887,0.5179,0.0319,6.3067,0.0844,4572,200000.0,0,0
14.141,13.1124,0.6425,0.3575,0.954,0.0308,1.0,0.0758,0.438,0.3045,0.1666,0.1438,0.5285,0.0504,7.8683,0.14,4573,1341600.0,3,0
13.1696,13.0981,0.069,0.931,0.8225,0.1839,1.0,0.0993,0.0974,0.4053,0.4293,0.0223,0.8188,0.2125,7.8101,0.0,4574,520000.0,1,2
13.1872,12.7655,0.3441,0.6559,0.9566,0.0947,1.0,0.1329,0.1915,0.3314,0.2139,0.0585,0.7845,0.0822,7.7916,0.0475,4575,520000.0,1,1
12.2217,11.9441,0.2424,0.7576,0.9219,0.0267,1.0,0.1167,0.1793,0.3121,0.333,0.0984,0.6311,0.0479,6.5668,0.0007,4576,200000.0,0,1
12.5923,12.2317,0.3028,0.6972,0.9599,0.0993,1.0,0.1322,0.2145,0.4104,0.3403,0.0596,0.6073,0.0699,6.7433,0.0218,4577,300000.0,0,1
13.7012,13.5123,0.1721,0.8279,0.6054,0.2694,0.58,0.0,0.0837,0.2708,0.3607,0.0076,0.9259,0.1697,7.8076,0.0,4578,900000.0,2,3
12.7939,11.894,0.5934,0.4066,0.8178,0.0857,1.0,0.0897,0.2534,0.201,0.1828,0.1111,0.4057,0.0455,6.9767,0.0509,4579,360000.0,0,0
12.9115,12.2684,0.4743,0.5257,0.8993,0.1203,1.0,0.168,0.4026,0.205,0.1918,0.1209,0.564,0.0237,7.0702,0.1147,4580,400000.0,0,0
12.5148,12.1125,0.3312,0.6688,0.911,0.0647,1.0,0.1307,0.2203,0.4256,0.2339,0.0722,0.6123,0.0871,6.8839,0.0044,4581,260000.0,0,1
